bird_observation_id,record_id,count,date,time,latitude,longitude,hemisphere,activity,speed,direction,cloud_cover,precipitation,wind_speed_class,wind_direction,air_temperature,pressure,sea_state_class,sea_surface_temperature,depth,observer,census_method,season
164,1088017,25,1975-11-13,10:30:00,-46,167,E,"steaming, sailing",13,NA,partially cloudy,showers,4,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
165,1088017,20,1975-11-13,10:30:00,-46,167,E,"steaming, sailing",13,NA,partially cloudy,showers,4,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
166,1092001,2,1975-10-26,16:05:00,-36,176,E,"steaming, sailing",10,NA,partially cloudy,showers,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
167,1092001,1,1975-10-26,16:05:00,-36,176,E,"steaming, sailing",10,NA,partially cloudy,showers,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
168,1092001,3,1975-10-26,16:05:00,-36,176,E,"steaming, sailing",10,NA,partially cloudy,showers,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
169,1092001,2,1975-10-26,16:05:00,-36,176,E,"steaming, sailing",10,NA,partially cloudy,showers,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
170,1092001,8,1975-10-26,16:05:00,-36,176,E,"steaming, sailing",10,NA,partially cloudy,showers,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
171,1092001,2,1975-10-26,16:05:00,-36,176,E,"steaming, sailing",10,NA,partially cloudy,showers,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
172,1092001,2,1975-10-26,16:05:00,-36,176,E,"steaming, sailing",10,NA,partially cloudy,showers,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
173,1092002,1,1975-10-27,08:55:00,-34,174,E,"steaming, sailing",10,NA,overcast,fog,2,NA,NA,NA,3,NA,NA,P.T. Nesfield,full,spring
174,1092002,9,1975-10-27,08:55:00,-34,174,E,"steaming, sailing",10,NA,overcast,fog,2,NA,NA,NA,3,NA,NA,P.T. Nesfield,full,spring
175,1092002,1,1975-10-27,08:55:00,-34,174,E,"steaming, sailing",10,NA,overcast,fog,2,NA,NA,NA,3,NA,NA,P.T. Nesfield,full,spring
176,1092002,8,1975-10-27,08:55:00,-34,174,E,"steaming, sailing",10,NA,overcast,fog,2,NA,NA,NA,3,NA,NA,P.T. Nesfield,full,spring
177,1092003,1,1975-10-27,11:50:00,-34,173,E,"steaming, sailing",10,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,P.T. Nesfield,full,spring
178,1092003,4,1975-10-27,11:50:00,-34,173,E,"steaming, sailing",10,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,P.T. Nesfield,full,spring
179,1092003,202,1975-10-27,11:50:00,-34,173,E,"steaming, sailing",10,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,P.T. Nesfield,full,spring
180,1092003,1,1975-10-27,11:50:00,-34,173,E,"steaming, sailing",10,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,P.T. Nesfield,full,spring
181,1092004,NA,1975-10-27,11:25:00,-34,173,E,"steaming, sailing",10,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,P.T. Nesfield,partial,spring
182,1092005,1,1975-10-27,16:05:00,-34,172,E,"steaming, sailing",10,NA,overcast,none,2,NA,NA,NA,3,NA,NA,P.T. Nesfield,full,spring
183,1092005,2,1975-10-27,16:05:00,-34,172,E,"steaming, sailing",10,NA,overcast,none,2,NA,NA,NA,3,NA,NA,P.T. Nesfield,full,spring
184,1092005,3,1975-10-27,16:05:00,-34,172,E,"steaming, sailing",10,NA,overcast,none,2,NA,NA,NA,3,NA,NA,P.T. Nesfield,full,spring
185,1092005,9,1975-10-27,16:05:00,-34,172,E,"steaming, sailing",10,NA,overcast,none,2,NA,NA,NA,3,NA,NA,P.T. Nesfield,full,spring
186,1092005,73,1975-10-27,16:05:00,-34,172,E,"steaming, sailing",10,NA,overcast,none,2,NA,NA,NA,3,NA,NA,P.T. Nesfield,full,spring
187,1092005,4,1975-10-27,16:05:00,-34,172,E,"steaming, sailing",10,NA,overcast,none,2,NA,NA,NA,3,NA,NA,P.T. Nesfield,full,spring
188,1092005,8,1975-10-27,16:05:00,-34,172,E,"steaming, sailing",10,NA,overcast,none,2,NA,NA,NA,3,NA,NA,P.T. Nesfield,full,spring
189,1092006,2,1975-10-28,05:30:00,-34,169,E,"steaming, sailing",10,NA,overcast,none,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
190,1092006,1,1975-10-28,05:30:00,-34,169,E,"steaming, sailing",10,NA,overcast,none,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
191,1092006,2,1975-10-28,05:30:00,-34,169,E,"steaming, sailing",10,NA,overcast,none,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
192,1092006,2,1975-10-28,05:30:00,-34,169,E,"steaming, sailing",10,NA,overcast,none,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
193,1092006,2,1975-10-28,05:30:00,-34,169,E,"steaming, sailing",10,NA,overcast,none,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
194,1092006,1,1975-10-28,05:30:00,-34,169,E,"steaming, sailing",10,NA,overcast,none,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
195,1092007,5,1975-10-28,08:55:00,-34,169,E,"steaming, sailing",10,NA,partially cloudy,showers,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
196,1092007,3,1975-10-28,08:55:00,-34,169,E,"steaming, sailing",10,NA,partially cloudy,showers,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
197,1092007,2,1975-10-28,08:55:00,-34,169,E,"steaming, sailing",10,NA,partially cloudy,showers,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
198,1092007,2,1975-10-28,08:55:00,-34,169,E,"steaming, sailing",10,NA,partially cloudy,showers,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
199,1092007,2,1975-10-28,08:55:00,-34,169,E,"steaming, sailing",10,NA,partially cloudy,showers,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
200,1092007,2,1975-10-28,08:55:00,-34,169,E,"steaming, sailing",10,NA,partially cloudy,showers,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
201,1092008,8,1975-10-28,10:55:00,-34,168,E,"steaming, sailing",10,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
202,1092008,1,1975-10-28,10:55:00,-34,168,E,"steaming, sailing",10,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
203,1092008,8,1975-10-28,10:55:00,-34,168,E,"steaming, sailing",10,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
204,1092008,1,1975-10-28,10:55:00,-34,168,E,"steaming, sailing",10,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
205,1092009,2,1975-10-28,12:05:00,-34,168,E,"steaming, sailing",10,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
206,1092009,4,1975-10-28,12:05:00,-34,168,E,"steaming, sailing",10,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
207,1092009,3,1975-10-28,12:05:00,-34,168,E,"steaming, sailing",10,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
208,1092009,3,1975-10-28,12:05:00,-34,168,E,"steaming, sailing",10,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
209,1092009,2,1975-10-28,12:05:00,-34,168,E,"steaming, sailing",10,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
210,1092009,2,1975-10-28,12:05:00,-34,168,E,"steaming, sailing",10,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
211,1092009,4,1975-10-28,12:05:00,-34,168,E,"steaming, sailing",10,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
212,1092010,1,1975-10-28,16:10:00,-34,167,E,"steaming, sailing",10,NA,partially cloudy,showers,4,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
213,1092010,2,1975-10-28,16:10:00,-34,167,E,"steaming, sailing",10,NA,partially cloudy,showers,4,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
214,1092010,4,1975-10-28,16:10:00,-34,167,E,"steaming, sailing",10,NA,partially cloudy,showers,4,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
215,1092010,3,1975-10-28,16:10:00,-34,167,E,"steaming, sailing",10,NA,partially cloudy,showers,4,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
216,1092010,2,1975-10-28,16:10:00,-34,167,E,"steaming, sailing",10,NA,partially cloudy,showers,4,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
217,1092010,2,1975-10-28,16:10:00,-34,167,E,"steaming, sailing",10,NA,partially cloudy,showers,4,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
218,1092010,7,1975-10-28,16:10:00,-34,167,E,"steaming, sailing",10,NA,partially cloudy,showers,4,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
219,1092011,NA,1975-10-28,19:20:00,-34,167,E,"steaming, sailing",10,NA,overcast,showers,4,NA,NA,NA,4,NA,NA,P.T. Nesfield,partial,spring
220,1092012,3,1975-10-29,06:30:00,-34,164,E,"steaming, sailing",10,NA,partially cloudy,showers,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
221,1092012,1,1975-10-29,06:30:00,-34,164,E,"steaming, sailing",10,NA,partially cloudy,showers,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
222,1092012,2,1975-10-29,06:30:00,-34,164,E,"steaming, sailing",10,NA,partially cloudy,showers,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
223,1092012,2,1975-10-29,06:30:00,-34,164,E,"steaming, sailing",10,NA,partially cloudy,showers,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
224,1092012,1,1975-10-29,06:30:00,-34,164,E,"steaming, sailing",10,NA,partially cloudy,showers,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
225,1092012,1,1975-10-29,06:30:00,-34,164,E,"steaming, sailing",10,NA,partially cloudy,showers,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
226,1092013,NA,1975-10-29,09:40:00,-34,164,E,"steaming, sailing",10,NA,partially cloudy,none,3,NA,NA,NA,3,NA,NA,P.T. Nesfield,partial,spring
227,1092014,3,1975-10-29,11:40:00,-34,163,E,"steaming, sailing",10,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
228,1092014,1,1975-10-29,11:40:00,-34,163,E,"steaming, sailing",10,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
229,1092014,1,1975-10-29,11:40:00,-34,163,E,"steaming, sailing",10,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
230,1092014,3,1975-10-29,11:40:00,-34,163,E,"steaming, sailing",10,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
231,1092014,7,1975-10-29,11:40:00,-34,163,E,"steaming, sailing",10,NA,partially cloudy,none,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
232,1092015,2,1975-10-29,16:15:00,-33,162,E,"steaming, sailing",10,NA,overcast,none,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
233,1092015,1,1975-10-29,16:15:00,-33,162,E,"steaming, sailing",10,NA,overcast,none,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
234,1092015,3,1975-10-29,16:15:00,-33,162,E,"steaming, sailing",10,NA,overcast,none,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
235,1092015,1,1975-10-29,16:15:00,-33,162,E,"steaming, sailing",10,NA,overcast,none,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
236,1092015,1,1975-10-29,16:15:00,-33,162,E,"steaming, sailing",10,NA,overcast,none,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
237,1092015,3,1975-10-29,16:15:00,-33,162,E,"steaming, sailing",10,NA,overcast,none,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
238,1092015,2,1975-10-29,16:15:00,-33,162,E,"steaming, sailing",10,NA,overcast,none,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
239,1092016,1,1975-10-30,05:55:00,-34,159,E,"steaming, sailing",11,NA,partially cloudy,none,1,NA,NA,NA,3,NA,NA,P.T. Nesfield,full,spring
240,1092016,3,1975-10-30,05:55:00,-34,159,E,"steaming, sailing",11,NA,partially cloudy,none,1,NA,NA,NA,3,NA,NA,P.T. Nesfield,full,spring
241,1092016,2,1975-10-30,05:55:00,-34,159,E,"steaming, sailing",11,NA,partially cloudy,none,1,NA,NA,NA,3,NA,NA,P.T. Nesfield,full,spring
242,1092017,NA,1975-10-30,07:30:00,-33,159,E,"steaming, sailing",11,NA,clear,none,1,NA,NA,NA,1,NA,NA,P.T. Nesfield,partial,spring
243,1092018,1,1975-10-30,10:36:00,-33,158,E,"steaming, sailing",11,NA,partially cloudy,none,1,NA,NA,NA,3,NA,NA,P.T. Nesfield,full,spring
244,1092018,2,1975-10-30,10:36:00,-33,158,E,"steaming, sailing",11,NA,partially cloudy,none,1,NA,NA,NA,3,NA,NA,P.T. Nesfield,full,spring
245,1092018,3,1975-10-30,10:36:00,-33,158,E,"steaming, sailing",11,NA,partially cloudy,none,1,NA,NA,NA,3,NA,NA,P.T. Nesfield,full,spring
246,1092018,2,1975-10-30,10:36:00,-33,158,E,"steaming, sailing",11,NA,partially cloudy,none,1,NA,NA,NA,3,NA,NA,P.T. Nesfield,full,spring
247,1092018,1,1975-10-30,10:36:00,-33,158,E,"steaming, sailing",11,NA,partially cloudy,none,1,NA,NA,NA,3,NA,NA,P.T. Nesfield,full,spring
248,1092020,4,1975-10-30,16:10:00,-33,157,E,"steaming, sailing",11,NA,partially cloudy,none,1,NA,NA,NA,3,NA,NA,P.T. Nesfield,full,spring
249,1092020,3,1975-10-30,16:10:00,-33,157,E,"steaming, sailing",11,NA,partially cloudy,none,1,NA,NA,NA,3,NA,NA,P.T. Nesfield,full,spring
250,1092020,3,1975-10-30,16:10:00,-33,157,E,"steaming, sailing",11,NA,partially cloudy,none,1,NA,NA,NA,3,NA,NA,P.T. Nesfield,full,spring
251,1092020,3,1975-10-30,16:10:00,-33,157,E,"steaming, sailing",11,NA,partially cloudy,none,1,NA,NA,NA,3,NA,NA,P.T. Nesfield,full,spring
252,1092020,1,1975-10-30,16:10:00,-33,157,E,"steaming, sailing",11,NA,partially cloudy,none,1,NA,NA,NA,3,NA,NA,P.T. Nesfield,full,spring
253,1092020,2,1975-10-30,16:10:00,-33,157,E,"steaming, sailing",11,NA,partially cloudy,none,1,NA,NA,NA,3,NA,NA,P.T. Nesfield,full,spring
254,1092021,6,1975-10-30,18:00:00,-33,156,E,"steaming, sailing",11,NA,overcast,none,2,NA,NA,NA,3,NA,NA,P.T. Nesfield,full,spring
255,1092021,7,1975-10-30,18:00:00,-33,156,E,"steaming, sailing",11,NA,overcast,none,2,NA,NA,NA,3,NA,NA,P.T. Nesfield,full,spring
256,1092021,2,1975-10-30,18:00:00,-33,156,E,"steaming, sailing",11,NA,overcast,none,2,NA,NA,NA,3,NA,NA,P.T. Nesfield,full,spring
257,1092021,3,1975-10-30,18:00:00,-33,156,E,"steaming, sailing",11,NA,overcast,none,2,NA,NA,NA,3,NA,NA,P.T. Nesfield,full,spring
258,1092021,1,1975-10-30,18:00:00,-33,156,E,"steaming, sailing",11,NA,overcast,none,2,NA,NA,NA,3,NA,NA,P.T. Nesfield,full,spring
259,1092022,1,1975-10-31,06:20:00,-33,154,E,"steaming, sailing",10,NA,overcast,none,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
260,1092022,1,1975-10-31,06:20:00,-33,154,E,"steaming, sailing",10,NA,overcast,none,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
261,1092022,2,1975-10-31,06:20:00,-33,154,E,"steaming, sailing",10,NA,overcast,none,3,NA,NA,NA,4,NA,NA,P.T. Nesfield,full,spring
262,1092023,1,1975-10-31,10:35:00,-33,153,E,"steaming, sailing",10,NA,overcast,none,4,NA,NA,NA,5,NA,NA,P.T. Nesfield,full,spring
263,1092023,1,1975-10-31,10:35:00,-33,153,E,"steaming, sailing",10,NA,overcast,none,4,NA,NA,NA,5,NA,NA,P.T. Nesfield,full,spring
264,1092023,2,1975-10-31,10:35:00,-33,153,E,"steaming, sailing",10,NA,overcast,none,4,NA,NA,NA,5,NA,NA,P.T. Nesfield,full,spring
265,1092023,1,1975-10-31,10:35:00,-33,153,E,"steaming, sailing",10,NA,overcast,none,4,NA,NA,NA,5,NA,NA,P.T. Nesfield,full,spring
266,1092023,3,1975-10-31,10:35:00,-33,153,E,"steaming, sailing",10,NA,overcast,none,4,NA,NA,NA,5,NA,NA,P.T. Nesfield,full,spring
267,1092023,3,1975-10-31,10:35:00,-33,153,E,"steaming, sailing",10,NA,overcast,none,4,NA,NA,NA,5,NA,NA,P.T. Nesfield,full,spring
268,1092024,8,1975-10-31,16:10:00,-33,152,E,"steaming, sailing",10,NA,partially cloudy,showers,2,NA,NA,NA,3,NA,NA,P.T. Nesfield,full,spring
269,1092024,1,1975-10-31,16:10:00,-33,152,E,"steaming, sailing",10,NA,partially cloudy,showers,2,NA,NA,NA,3,NA,NA,P.T. Nesfield,full,spring
270,1092024,2,1975-10-31,16:10:00,-33,152,E,"steaming, sailing",10,NA,partially cloudy,showers,2,NA,NA,NA,3,NA,NA,P.T. Nesfield,full,spring
271,1100001,1,1976-01-21,12:50:00,-45,170,E,"steaming, sailing",15,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
272,1100001,1,1976-01-21,12:50:00,-45,170,E,"steaming, sailing",15,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
273,1100001,2,1976-01-21,12:50:00,-45,170,E,"steaming, sailing",15,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
274,1100001,1,1976-01-21,12:50:00,-45,170,E,"steaming, sailing",15,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
275,1100001,6,1976-01-21,12:50:00,-45,170,E,"steaming, sailing",15,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
276,1100001,50,1976-01-21,12:50:00,-45,170,E,"steaming, sailing",15,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
277,1100001,25,1976-01-21,12:50:00,-45,170,E,"steaming, sailing",15,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
278,1100002,2,1976-01-24,13:20:00,-45,170,E,"steaming, sailing",15,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
279,1100002,3,1976-01-24,13:20:00,-45,170,E,"steaming, sailing",15,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
280,1100002,500,1976-01-24,13:20:00,-45,170,E,"steaming, sailing",15,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
281,1100002,20,1976-01-24,13:20:00,-45,170,E,"steaming, sailing",15,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
282,1100003,6,1976-01-24,15:30:00,-46,170,E,"steaming, sailing",15,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
283,1100003,250,1976-01-24,15:30:00,-46,170,E,"steaming, sailing",15,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
284,1100004,1,1976-01-24,16:00:00,-46,170,E,"steaming, sailing",14.5,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
285,1100004,2,1976-01-24,16:00:00,-46,170,E,"steaming, sailing",14.5,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
286,1100004,6,1976-01-24,16:00:00,-46,170,E,"steaming, sailing",14.5,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
287,1100004,2,1976-01-24,16:00:00,-46,170,E,"steaming, sailing",14.5,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
288,1100004,200,1976-01-24,16:00:00,-46,170,E,"steaming, sailing",14.5,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
289,1100004,2,1976-01-24,16:00:00,-46,170,E,"steaming, sailing",14.5,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
290,1100005,1,1976-01-24,17:00:00,-46,169,E,"steaming, sailing",15,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
291,1100005,1,1976-01-24,17:00:00,-46,169,E,"steaming, sailing",15,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
292,1100005,9,1976-01-24,17:00:00,-46,169,E,"steaming, sailing",15,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
293,1100005,200,1976-01-24,17:00:00,-46,169,E,"steaming, sailing",15,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
294,1100006,1,1976-01-24,18:00:00,-46,169,E,"steaming, sailing",15,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
295,1100006,2,1976-01-24,18:00:00,-46,169,E,"steaming, sailing",15,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
296,1100006,9,1976-01-24,18:00:00,-46,169,E,"steaming, sailing",15,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
297,1100006,100,1976-01-24,18:00:00,-46,169,E,"steaming, sailing",15,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
298,1100006,1,1976-01-24,18:00:00,-46,169,E,"steaming, sailing",15,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
299,1100007,1,1976-01-24,19:30:00,-46,169,E,"steaming, sailing",15,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
300,1100007,1,1976-01-24,19:30:00,-46,169,E,"steaming, sailing",15,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
301,1100007,8,1976-01-24,19:30:00,-46,169,E,"steaming, sailing",15,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
302,1100007,2,1976-01-24,19:30:00,-46,169,E,"steaming, sailing",15,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
303,1100007,20,1976-01-24,19:30:00,-46,169,E,"steaming, sailing",15,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
304,1100007,9,1976-01-24,19:30:00,-46,169,E,"steaming, sailing",15,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
305,1100008,7,1976-01-24,21:00:00,-46,168,E,"steaming, sailing",15,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
306,1100008,3,1976-01-24,21:00:00,-46,168,E,"steaming, sailing",15,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
307,1100008,15,1976-01-24,21:00:00,-46,168,E,"steaming, sailing",15,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
308,1100008,6,1976-01-24,21:00:00,-46,168,E,"steaming, sailing",15,NA,partially cloudy,none,5,NA,NA,NA,4,NA,NA,J. Jenkins,full,summer
309,1100009,3,1976-01-25,07:30:00,-45,164,E,"steaming, sailing",15,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
310,1100009,1,1976-01-25,07:30:00,-45,164,E,"steaming, sailing",15,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
311,1100009,2,1976-01-25,07:30:00,-45,164,E,"steaming, sailing",15,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
312,1100009,1,1976-01-25,07:30:00,-45,164,E,"steaming, sailing",15,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
313,1100009,12,1976-01-25,07:30:00,-45,164,E,"steaming, sailing",15,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
314,1100009,8,1976-01-25,07:30:00,-45,164,E,"steaming, sailing",15,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
315,1100009,1,1976-01-25,07:30:00,-45,164,E,"steaming, sailing",15,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
316,1100010,2,1976-01-25,08:00:00,-45,164,E,"steaming, sailing",15,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
317,1100010,1,1976-01-25,08:00:00,-45,164,E,"steaming, sailing",15,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
318,1100010,1,1976-01-25,08:00:00,-45,164,E,"steaming, sailing",15,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
319,1100010,2,1976-01-25,08:00:00,-45,164,E,"steaming, sailing",15,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
320,1100010,14,1976-01-25,08:00:00,-45,164,E,"steaming, sailing",15,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
321,1100010,6,1976-01-25,08:00:00,-45,164,E,"steaming, sailing",15,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
322,1100010,6,1976-01-25,08:00:00,-45,164,E,"steaming, sailing",15,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
323,1100011,4,1976-01-25,09:00:00,-45,164,E,"steaming, sailing",15,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
324,1100011,6,1976-01-25,09:00:00,-45,164,E,"steaming, sailing",15,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
325,1100011,2,1976-01-25,09:00:00,-45,164,E,"steaming, sailing",15,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
326,1100011,2,1976-01-25,09:00:00,-45,164,E,"steaming, sailing",15,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
327,1100011,2,1976-01-25,09:00:00,-45,164,E,"steaming, sailing",15,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
328,1100011,4,1976-01-25,09:00:00,-45,164,E,"steaming, sailing",15,NA,partially cloudy,none,2,NA,NA,NA,3,NA,NA,J. Jenkins,full,summer
